나이,출장,참여프로젝트,근속연차,월급,이직회수,업무평가,주변평가,경력,전년도교육출장횟수,현회사근속년수,출장_등급,이직률,프로젝트참여율,교육출장참여율,현직근속비율,연봉/경력비율,연봉/프로젝트비율,경력-근속연차,근속연차차이,프로젝트밀도지수,평판×근속연차,연봉×평판점수,경력/나이비율,근속/나이비율,연봉/나이,입사나이
40,1~29회,2,3,13101750,2,보통,2,11,2,1,1,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,1191068.1818181819,6550875.0,8,2,0.36363636363636365,6,26203500,0.275,0.075,327543.75,29
26,30회 이상,2,2,5796900,1,보통,2,7,2,7,2,0.14285714285714285,0.2857142857142857,0.2857142857142857,1.0,828128.5714285715,2898450.0,5,-5,0.5714285714285714,4,11593800,0.2692307692307692,0.07692307692307693,222957.6923076923,19
41,1~29회,3,1,6373350,2,보통,3,20,3,18,1,0.1,0.15,0.15,0.9,318667.5,2124450.0,19,-17,0.3,3,19120050,0.4878048780487805,0.024390243902439025,155447.56097560975,21
36,1~29회,3,1,3400650,4,좋다,3,16,6,11,1,0.25,0.1875,0.375,0.6875,212540.625,1133550.0,15,-10,0.5625,3,10201950,0.4444444444444444,0.027777777777777776,94462.5,20
19,1~29회,2,1,2863350,1,보통,2,1,3,1,1,1.0,2.0,3.0,1.0,2863350.0,1431675.0,0,0,5.0,2,5726700,0.05263157894736842,0.05263157894736842,150702.63157894736,18
20,1~29회,3,1,4013550,1,보통,2,1,2,1,1,1.0,3.0,2.0,1.0,4013550.0,1337850.0,0,0,5.0,2,8027100,0.05,0.05,200677.5,19
31,1~29회,3,2,7904250,0,보통,3,10,2,9,1,0.0,0.3,0.2,0.9,790425.0,2634750.0,8,-7,0.5,6,23712750,0.3225806451612903,0.06451612903225806,254975.8064516129,21
40,30회 이상,3,1,4882950,8,보통,4,3,2,1,2,2.6666666666666665,1.0,0.6666666666666666,0.3333333333333333,1627650.0,1627650.0,2,0,1.6666666666666667,4,19531800,0.075,0.025,122073.75,37
32,1~29회,3,2,9078750,1,보통,3,8,2,8,1,0.125,0.375,0.25,1.0,1134843.75,3026250.0,6,-6,0.625,6,27236250,0.25,0.0625,283710.9375,24
36,1~29회,2,3,13938750,1,보통,1,16,6,16,1,0.0625,0.125,0.375,1.0,871171.875,6969375.0,13,-13,0.5,3,13938750,0.4444444444444444,0.08333333333333333,387187.5,20
33,1~29회,2,2,9381150,0,보통,1,6,3,5,1,0.0,0.3333333333333333,0.5,0.8333333333333334,1563525.0,4690575.0,4,-3,0.8333333333333334,2,9381150,0.18181818181818182,0.06060606060606061,284277.2727272727,27
37,1~29회,2,3,14322150,5,보통,3,17,2,14,1,0.29411764705882354,0.11764705882352941,0.11764705882352941,0.8235294117647058,842479.4117647059,7161075.0,14,-11,0.23529411764705882,9,42966450,0.4594594594594595,0.08108108108108109,387085.13513513515,20
45,0회,3,2,6003450,1,보통,2,9,5,9,0,0.1111111111111111,0.3333333333333333,0.5555555555555556,1.0,667050.0,2001150.0,7,-7,0.8888888888888888,4,12006900,0.2,0.044444444444444446,133410.0,36
29,30회 이상,3,1,2911950,1,보통,2,3,5,3,2,0.3333333333333333,1.0,1.6666666666666667,1.0,970650.0,970650.0,2,-2,2.6666666666666665,2,5823900,0.10344827586206896,0.034482758620689655,100412.06896551725,26
35,1~29회,3,2,6211350,1,보통,2,5,3,5,1,0.2,0.6,0.6,1.0,1242270.0,2070450.0,3,-3,1.2,4,12422700,0.14285714285714285,0.05714285714285714,177467.14285714287,30
52,1~29회,3,4,23083650,2,보통,2,26,2,9,1,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.34615384615384615,887832.6923076923,7694550.0,22,-5,0.19230769230769232,8,46167300,0.5,0.07692307692307693,443916.3461538461,26
58,1~29회,3,1,3346650,4,좋다,1,7,4,1,1,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.14285714285714285,478092.85714285716,1115550.0,6,0,1.0,1,3346650,0.1206896551724138,0.017241379310344827,57700.862068965514,51
53,1~29회,3,4,20050200,6,보통,3,22,3,17,1,0.2727272727272727,0.13636363636363635,0.13636363636363635,0.7727272727272727,911372.7272727273,6683400.0,18,-13,0.2727272727272727,12,60150600,0.41509433962264153,0.07547169811320754,378305.6603773585,31
30,1~29회,3,3,9806400,5,보통,1,10,2,8,1,0.5,0.3,0.2,0.8,980640.0,3268800.0,7,-5,0.5,3,9806400,0.3333333333333333,0.1,326880.0,20
38,0회,3,2,7649100,1,보통,2,6,1,5,0,0.16666666666666666,0.5,0.16666666666666666,0.8333333333333334,1274850.0,2549700.0,4,-3,0.6666666666666666,4,15298200,0.15789473684210525,0.05263157894736842,201292.1052631579,32
35,1~29회,3,3,10561050,6,보통,2,12,2,10,1,0.5,0.25,0.16666666666666666,0.8333333333333334,880087.5,3520350.0,9,-7,0.4166666666666667,6,21122100,0.34285714285714286,0.08571428571428572,301744.28571428574,23
39,1~29회,4,3,10638000,0,보통,4,9,3,8,1,0.0,0.4444444444444444,0.3333333333333333,0.8888888888888888,1182000.0,2659500.0,6,-5,0.7777777777777778,12,42552000,0.23076923076923078,0.07692307692307693,272769.23076923075,30
40,0회,4,4,17811900,4,보통,4,22,2,1,0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.045454545454545456,809631.8181818182,4452975.0,18,3,0.2727272727272727,16,71247600,0.55,0.1,445297.5,18
47,30회 이상,4,2,6840450,1,보통,3,20,3,19,2,0.05,0.2,0.15,0.95,342022.5,1710112.5,18,-17,0.35,6,20521350,0.425531914893617,0.0425531914893617,145541.48936170212,27
36,0회,3,2,6856650,4,보통,4,12,3,7,0,0.3333333333333333,0.25,0.25,0.5833333333333334,571387.5,2285550.0,10,-5,0.5,8,27426600,0.3333333333333333,0.05555555555555555,190462.5,24
31,0회,2,1,3133350,0,좋다,1,4,0,3,0,0.0,0.5,0.0,0.75,783337.5,1566675.0,3,-2,0.5,1,3133350,0.12903225806451613,0.03225806451612903,101075.80645161291,27
33,0회,3,4,23549400,1,보통,4,10,2,10,0,0.1,0.3,0.2,1.0,2354940.0,7849800.0,6,-6,0.5,16,94197600,0.30303030303030304,0.12121212121212122,713618.1818181818,23
29,1~29회,2,1,3245400,6,좋다,3,3,5,0,1,2.0,0.6666666666666666,1.6666666666666667,0.0,1081800.0,1622700.0,2,1,2.3333333333333335,3,9736200,0.10344827586206896,0.034482758620689655,111910.3448275862,26
33,1~29회,3,1,4660200,3,보통,1,5,4,3,1,0.6,0.6,0.8,0.6,932040.0,1553400.0,4,-2,1.4,1,4660200,0.15151515151515152,0.030303030303030304,141218.18181818182,28
45,1~29회,3,1,3064500,3,보통,4,8,2,5,1,0.375,0.375,0.25,0.625,383062.5,1021500.0,7,-4,0.625,4,12258000,0.17777777777777778,0.022222222222222223,68100.0,37
50,1~29회,3,4,23488650,9,좋다,3,32,1,5,1,0.28125,0.09375,0.03125,0.15625,734020.3125,7829550.0,28,-1,0.125,12,70465950,0.64,0.08,469773.0,18
33,30회 이상,4,2,7408800,1,보통,1,6,2,6,2,0.16666666666666666,0.6666666666666666,0.3333333333333333,1.0,1234800.0,1852200.0,4,-4,1.0,2,7408800,0.18181818181818182,0.06060606060606061,224509.0909090909,27
41,30회 이상,3,5,26215650,2,보통,2,21,2,18,2,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.8571428571428571,1248364.2857142857,8738550.0,16,-13,0.23809523809523808,10,52431300,0.5121951219512195,0.12195121951219512,639406.0975609756,20
27,1~29회,3,1,3794850,9,보통,2,4,2,2,1,2.25,0.75,0.5,0.5,948712.5,1264950.0,3,-1,1.25,2,7589700,0.14814814814814814,0.037037037037037035,140550.0,23
45,0회,3,2,4904550,1,보통,3,9,2,9,0,0.1111111111111111,0.3333333333333333,0.2222222222222222,1.0,544950.0,1634850.0,7,-7,0.5555555555555556,6,14713650,0.2,0.044444444444444446,108990.0,36
47,1~29회,3,2,5620050,1,보통,3,9,0,9,1,0.1111111111111111,0.3333333333333333,0.0,1.0,624450.0,1873350.0,7,-7,0.3333333333333333,6,16860150,0.19148936170212766,0.0425531914893617,119575.53191489361,38
30,1~29회,3,1,2878200,4,보통,2,7,2,5,1,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.7142857142857143,411171.4285714286,959400.0,6,-4,0.7142857142857143,2,5756400,0.23333333333333334,0.03333333333333333,95940.0,23
50,1~29회,3,4,18863550,3,보통,4,22,2,12,1,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.5454545454545454,857434.0909090909,6287850.0,18,-8,0.22727272727272727,16,75454200,0.44,0.08,377271.0,28
38,30회 이상,3,1,3623400,0,보통,2,3,0,2,2,0.0,1.0,0.0,0.6666666666666666,1207800.0,1207800.0,2,-1,1.0,2,7246800,0.07894736842105263,0.02631578947368421,95352.63157894737,35
46,1~29회,3,3,14640750,6,보통,2,13,3,8,1,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.6153846153846154,1126211.5384615385,4880250.0,10,-5,0.46153846153846156,6,29281500,0.2826086956521739,0.06521739130434782,318277.17391304346,33
24,1~29회,2,2,5908950,1,보통,2,5,6,4,1,0.2,0.4,1.2,0.8,1181790.0,2954475.0,3,-2,1.6,4,11817900,0.20833333333333334,0.08333333333333333,246206.25,19
35,1~29회,2,1,5053050,1,좋다,4,5,2,4,1,0.2,0.4,0.4,0.8,1010610.0,2526525.0,4,-3,0.8,4,20212200,0.14285714285714285,0.02857142857142857,144372.85714285713,30
31,30회 이상,3,2,5599800,1,보통,3,4,1,4,2,0.25,0.75,0.25,1.0,1399950.0,1866600.0,2,-2,1.0,6,16799400,0.12903225806451613,0.06451612903225806,180638.70967741936,27
18,0회,3,1,1418850,1,보통,4,0,2,0,0,0.0,0.0,0.0,0.0,0.0,472950.0,-1,1,0.0,4,5675400,0.0,0.05555555555555555,78825.0,18
54,1~29회,3,3,14497650,8,보통,3,22,2,10,1,0.36363636363636365,0.13636363636363635,0.09090909090909091,0.45454545454545453,658984.0909090909,4832550.0,19,-7,0.22727272727272727,9,43492950,0.4074074074074074,0.05555555555555555,268475.0,32
35,1~29회,3,3,14023800,1,보통,3,16,3,16,1,0.0625,0.1875,0.1875,1.0,876487.5,4674600.0,13,-13,0.375,9,42071400,0.45714285714285713,0.08571428571428572,400680.0,19
30,1~29회,4,3,15411600,0,보통,3,9,4,8,1,0.0,0.4444444444444444,0.4444444444444444,0.8888888888888888,1712400.0,3852900.0,6,-5,0.8888888888888888,9,46234800,0.3,0.1,513720.0,21
20,1~29회,2,1,3510000,1,보통,1,1,2,1,1,1.0,2.0,2.0,1.0,3510000.0,1755000.0,0,0,4.0,1,3510000,0.05,0.05,175500.0,19
30,30회 이상,3,1,3269700,0,보통,1,4,3,3,2,0.0,0.75,0.75,0.75,817425.0,1089900.0,3,-2,1.5,1,3269700,0.13333333333333333,0.03333333333333333,108990.0,26
26,1~29회,4,2,7387200,1,보통,2,8,2,8,1,0.125,0.5,0.25,1.0,923400.0,1846800.0,6,-6,0.75,4,14774400,0.3076923076923077,0.07692307692307693,284123.07692307694,18
22,1~29회,1,1,3308850,1,보통,1,4,3,4,1,0.25,0.25,0.75,1.0,827212.5,3308850.0,3,-3,1.0,1,3308850,0.18181818181818182,0.045454545454545456,150402.27272727274,18
48,1~29회,2,2,5724000,2,보통,4,19,0,2,1,0.10526315789473684,0.10526315789473684,0.0,0.10526315789473684,301263.15789473685,2862000.0,17,0,0.10526315789473684,8,22896000,0.3958333333333333,0.041666666666666664,119250.0,29
48,1~29회,2,3,14848650,7,보통,2,27,3,15,1,0.25925925925925924,0.07407407407407407,0.1111111111111111,0.5555555555555556,549950.0,7424325.0,24,-12,0.18518518518518517,6,29697300,0.5625,0.0625,309346.875,21
41,1~29회,3,2,6754050,6,보통,2,8,6,2,1,0.75,0.375,0.75,0.25,844256.25,2251350.0,6,0,1.125,4,13508100,0.1951219512195122,0.04878048780487805,164732.92682926828,33
39,1~29회,2,4,17201700,1,보통,3,21,3,21,1,0.047619047619047616,0.09523809523809523,0.14285714285714285,1.0,819128.5714285715,8600850.0,17,-17,0.23809523809523808,12,51605100,0.5384615384615384,0.10256410256410256,441069.23076923075,18
27,1~29회,3,2,5706450,0,보통,2,4,2,3,1,0.0,0.75,0.5,0.75,1426612.5,1902150.0,2,-1,1.25,4,11412900,0.14814814814814814,0.07407407407407407,211350.0,23
35,1~29회,3,1,5287950,1,좋다,1,3,4,3,1,0.3333333333333333,1.0,1.3333333333333333,1.0,1762650.0,1762650.0,2,-2,2.3333333333333335,1,5287950,0.08571428571428572,0.02857142857142857,151084.2857142857,32
42,1~29회,3,5,24709050,6,보통,2,21,3,1,1,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.047619047619047616,1176621.4285714286,8236350.0,16,4,0.2857142857142857,10,49418100,0.5,0.11904761904761904,588310.7142857143,21
50,1~29회,3,1,3213000,4,보통,2,8,5,1,1,0.5,0.375,0.625,0.125,401625.0,1071000.0,7,0,1.0,2,6426000,0.16,0.02,64260.0,42
59,1~29회,2,4,18530100,3,보통,1,30,4,5,1,0.1,0.06666666666666667,0.13333333333333333,0.16666666666666666,617670.0,9265050.0,26,-1,0.2,4,18530100,0.5084745762711864,0.06779661016949153,314069.4915254237,29
37,1~29회,1,2,6448950,5,보통,1,15,2,1,1,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,429930.0,6448950.0,13,1,0.2,2,6448950,0.40540540540540543,0.05405405405405406,174295.94594594595,22
55,30회 이상,3,2,8619750,3,보통,4,17,3,8,2,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.47058823529411764,507044.1176470588,2873250.0,15,-6,0.35294117647058826,8,34479000,0.3090909090909091,0.03636363636363636,156722.72727272726,38
41,0회,1,5,26963550,1,좋다,2,21,3,21,0,0.047619047619047616,0.047619047619047616,0.14285714285714285,1.0,1283978.5714285714,26963550.0,16,-16,0.19047619047619047,10,53927100,0.5121951219512195,0.12195121951219512,657647.5609756098,20
38,1~29회,3,2,9262350,8,보통,3,19,1,1,1,0.42105263157894735,0.15789473684210525,0.05263157894736842,0.05263157894736842,487492.1052631579,3087450.0,17,1,0.21052631578947367,6,27787050,0.5,0.05263157894736842,243746.05263157896,19
26,0회,1,2,6708150,8,보통,4,7,6,2,0,1.1428571428571428,0.14285714285714285,0.8571428571428571,0.2857142857142857,958307.1428571428,6708150.0,5,0,1.0,8,26832600,0.2692307692307692,0.07692307692307693,258005.76923076922,19
52,1~29회,1,5,26790750,1,보통,4,33,3,32,1,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.9696969696969697,811840.9090909091,26790750.0,28,-27,0.12121212121212122,20,107163000,0.6346153846153846,0.09615384615384616,515206.73076923075,19
44,1~29회,4,4,17982000,3,보통,3,23,2,12,1,0.13043478260869565,0.17391304347826086,0.08695652173913043,0.5217391304347826,781826.0869565217,4495500.0,19,-8,0.2608695652173913,12,53946000,0.5227272727272727,0.09090909090909091,408681.8181818182,21
50,0회,3,2,8568450,0,보통,1,19,3,18,0,0.0,0.15789473684210525,0.15789473684210525,0.9473684210526315,450971.05263157893,2856150.0,17,-16,0.3157894736842105,2,8568450,0.38,0.04,171369.0,31
36,1~29회,4,1,3703050,1,보통,3,18,1,17,1,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.9444444444444444,205725.0,925762.5,17,-16,0.2777777777777778,3,11109150,0.5,0.027777777777777776,102862.5,18
39,30회 이상,3,3,14688000,1,보통,3,21,2,21,2,0.047619047619047616,0.14285714285714285,0.09523809523809523,1.0,699428.5714285715,4896000.0,18,-18,0.23809523809523808,9,44064000,0.5384615384615384,0.07692307692307693,376615.3846153846,18
33,0회,2,1,3161700,0,보통,4,3,2,2,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1053900.0,1580850.0,2,-1,1.3333333333333333,4,12646800,0.09090909090909091,0.030303030303030304,95809.09090909091,30
45,1~29회,3,4,23827500,3,보통,2,26,4,9,1,0.11538461538461539,0.11538461538461539,0.15384615384615385,0.34615384615384615,916442.3076923077,7942500.0,22,-5,0.2692307692307692,8,47655000,0.5777777777777777,0.08888888888888889,529500.0,19
32,0회,3,1,5433750,9,보통,2,10,2,8,0,0.9,0.3,0.2,0.8,543375.0,1811250.0,9,-7,0.5,2,10867500,0.3125,0.03125,169804.6875,22
34,1~29회,4,2,13128750,0,보통,4,16,2,15,1,0.0,0.25,0.125,0.9375,820546.875,3282187.5,14,-13,0.375,8,52515000,0.47058823529411764,0.058823529411764705,386139.70588235295,18
59,1~29회,3,3,16070400,3,보통,3,14,1,6,1,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.42857142857142855,1147885.7142857143,5356800.0,11,-3,0.2857142857142857,9,48211200,0.23728813559322035,0.05084745762711865,272379.66101694916,45
45,1~29회,3,1,2938950,1,보통,1,6,3,6,1,0.16666666666666666,0.5,0.5,1.0,489825.0,979650.0,5,-5,1.0,1,2938950,0.13333333333333333,0.022222222222222223,65310.0,39
53,30회 이상,2,3,10158750,2,보통,1,30,2,15,2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.5,338625.0,5079375.0,27,-12,0.13333333333333333,3,10158750,0.5660377358490566,0.05660377358490566,191674.5283018868,23
36,1~29회,3,2,6525900,7,보통,2,9,3,1,1,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.1111111111111111,725100.0,2175300.0,7,1,0.6666666666666666,4,13051800,0.25,0.05555555555555555,181275.0,27
26,30회 이상,3,1,2756700,6,보통,2,6,2,3,2,1.0,0.5,0.3333333333333333,0.5,459450.0,918900.0,5,-2,0.8333333333333334,2,5513400,0.23076923076923078,0.038461538461538464,106026.92307692308,20
34,1~29회,3,1,2997000,1,보통,4,1,2,1,1,1.0,3.0,2.0,1.0,2997000.0,999000.0,0,0,5.0,4,11988000,0.029411764705882353,0.029411764705882353,88147.05882352941,33
28,1~29회,3,1,1420200,1,좋다,2,1,5,1,1,1.0,3.0,5.0,1.0,1420200.0,473400.0,0,0,8.0,2,2840400,0.03571428571428571,0.03571428571428571,50721.42857142857,27
38,30회 이상,3,1,3808350,3,보통,1,8,2,2,2,0.375,0.375,0.25,0.25,476043.75,1269450.0,7,-1,0.625,1,3808350,0.21052631578947367,0.02631578947368421,100219.73684210527,30
50,1~29회,3,5,25969950,2,보통,4,29,2,8,1,0.06896551724137931,0.10344827586206896,0.06896551724137931,0.27586206896551724,895515.5172413794,8656650.0,24,-3,0.1724137931034483,20,103879800,0.58,0.1,519399.0,21
37,1~29회,3,2,5544450,3,보통,1,8,3,4,1,0.375,0.375,0.375,0.5,693056.25,1848150.0,6,-2,0.75,2,5544450,0.21621621621621623,0.05405405405405406,149850.0,29
40,1~29회,3,2,11334600,1,보통,2,8,3,7,1,0.125,0.375,0.375,0.875,1416825.0,3778200.0,6,-5,0.75,4,22669200,0.2,0.05,283365.0,32
26,30회 이상,2,1,2709450,1,보통,3,5,5,5,2,0.2,0.4,1.0,1.0,541890.0,1354725.0,4,-4,1.4,3,8128350,0.19230769230769232,0.038461538461538464,104209.61538461539,21
46,1~29회,3,5,26496450,9,보통,4,23,0,2,1,0.391304347826087,0.13043478260869565,0.0,0.08695652173913043,1152019.5652173914,8832150.0,18,3,0.13043478260869565,20,105985800,0.5,0.10869565217391304,576009.7826086957,23
54,1~29회,2,3,14426100,6,보통,2,13,4,9,1,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.6923076923076923,1109700.0,7213050.0,10,-6,0.46153846153846156,6,28852200,0.24074074074074073,0.05555555555555555,267150.0,41
56,30회 이상,3,1,3971700,2,보통,2,18,4,5,2,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.2777777777777778,220650.0,1323900.0,17,-4,0.3888888888888889,2,7943400,0.32142857142857145,0.017857142857142856,70923.21428571429,38
36,1~29회,2,3,11958300,0,보통,2,15,2,14,1,0.0,0.13333333333333333,0.13333333333333333,0.9333333333333333,797220.0,5979150.0,12,-11,0.26666666666666666,6,23916600,0.4166666666666667,0.08333333333333333,332175.0,21
55,0회,2,4,22620600,7,보통,2,31,3,9,0,0.22580645161290322,0.06451612903225806,0.0967741935483871,0.2903225806451613,729696.7741935484,11310300.0,27,-5,0.16129032258064516,8,45241200,0.5636363636363636,0.07272727272727272,411283.63636363635,24
43,1~29회,2,3,14577300,5,보통,3,18,5,1,1,0.2777777777777778,0.1111111111111111,0.2777777777777778,0.05555555555555555,809850.0,7288650.0,15,2,0.3888888888888889,9,43731900,0.4186046511627907,0.06976744186046512,339006.9767441861,25
20,30회 이상,3,1,3136050,1,보통,2,2,3,2,2,0.5,1.5,1.5,1.0,1568025.0,1045350.0,1,-1,3.0,2,6272100,0.1,0.05,156802.5,18
21,1~29회,2,1,1911600,1,보통,1,1,6,1,1,1.0,2.0,6.0,1.0,1911600.0,955800.0,0,0,8.0,1,1911600,0.047619047619047616,0.047619047619047616,91028.57142857143,20
46,1~29회,2,2,6230250,8,좋다,1,19,2,16,1,0.42105263157894735,0.10526315789473684,0.10526315789473684,0.8421052631578947,327907.8947368421,3115125.0,17,-14,0.21052631578947367,2,6230250,0.41304347826086957,0.043478260869565216,135440.21739130435,27
51,1~29회,3,1,3322350,9,보통,3,18,2,10,1,0.5,0.16666666666666666,0.1111111111111111,0.5555555555555556,184575.0,1107450.0,17,-9,0.2777777777777778,3,9967050,0.35294117647058826,0.0196078431372549,65144.117647058825,33
28,0회,2,3,11774700,1,보통,1,10,2,10,0,0.1,0.2,0.2,1.0,1177470.0,5887350.0,7,-7,0.4,3,11774700,0.35714285714285715,0.10714285714285714,420525.0,18
26,1~29회,2,1,5339250,1,보통,1,6,2,5,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.8333333333333334,889875.0,2669625.0,5,-4,0.6666666666666666,1,5339250,0.23076923076923078,0.038461538461538464,205355.76923076922,20
30,1~29회,3,2,13441950,0,보통,3,7,1,6,1,0.0,0.42857142857142855,0.14285714285714285,0.8571428571428571,1920278.5714285714,4480650.0,5,-4,0.5714285714285714,6,40325850,0.23333333333333334,0.06666666666666667,448065.0,23
41,1~29회,4,1,4557600,1,보통,3,10,3,10,1,0.1,0.4,0.3,1.0,455760.0,1139400.0,9,-9,0.7,3,13672800,0.24390243902439024,0.024390243902439025,111160.9756097561,31
38,1~29회,2,3,11911050,0,보통,1,20,4,19,1,0.0,0.1,0.2,0.95,595552.5,5955525.0,17,-16,0.3,3,11911050,0.5263157894736842,0.07894736842105263,313448.6842105263,18
40,1~29회,3,3,13934700,4,좋다,4,14,6,11,1,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.7857142857142857,995335.7142857143,4644900.0,11,-8,0.6428571428571429,12,55738800,0.35,0.075,348367.5,26
27,0회,1,1,6238350,1,보통,4,3,4,3,0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,2079450.0,6238350.0,2,-2,1.6666666666666667,4,24953400,0.1111111111111111,0.037037037037037035,231050.0,24
55,30회 이상,3,3,14817600,3,보통,2,23,4,3,2,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.13043478260869565,644243.4782608695,4939200.0,20,0,0.30434782608695654,6,29635200,0.41818181818181815,0.05454545454545454,269410.9090909091,32
28,1~29회,3,2,4941000,3,보통,4,10,4,8,1,0.3,0.3,0.4,0.8,494100.0,1647000.0,8,-6,0.7,8,19764000,0.35714285714285715,0.07142857142857142,176464.2857142857,18
44,1~29회,2,3,14150700,9,보통,4,24,1,20,1,0.375,0.08333333333333333,0.041666666666666664,0.8333333333333334,589612.5,7075350.0,21,-17,0.125,12,56602800,0.5454545454545454,0.06818181818181818,321606.8181818182,20
33,1~29회,2,3,9610650,4,보통,3,9,2,3,1,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.3333333333333333,1067850.0,4805325.0,6,0,0.4444444444444444,9,28831950,0.2727272727272727,0.09090909090909091,291231.8181818182,24
35,1~29회,3,3,12935700,0,좋다,1,9,2,8,1,0.0,0.3333333333333333,0.2222222222222222,0.8888888888888888,1437300.0,4311900.0,6,-5,0.5555555555555556,3,12935700,0.2571428571428571,0.08571428571428572,369591.4285714286,26
33,30회 이상,2,2,6085800,1,좋다,2,14,4,13,2,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.9285714285714286,434700.0,3042900.0,12,-11,0.42857142857142855,4,12171600,0.42424242424242425,0.06060606060606061,184418.18181818182,19
28,1~29회,3,1,2979450,1,보통,4,4,5,4,1,0.25,0.75,1.25,1.0,744862.5,993150.0,3,-3,2.0,4,11917800,0.14285714285714285,0.03571428571428571,106408.92857142857,24
34,30회 이상,3,2,10470600,0,보통,3,7,1,6,2,0.0,0.42857142857142855,0.14285714285714285,0.8571428571428571,1495800.0,3490200.0,5,-4,0.5714285714285714,6,31411800,0.20588235294117646,0.058823529411764705,307958.82352941175,27
37,1~29회,2,2,9036900,2,보통,3,8,5,1,1,0.25,0.25,0.625,0.125,1129612.5,4518450.0,6,1,0.875,6,27110700,0.21621621621621623,0.05405405405405406,244240.54054054053,29
25,1~29회,3,1,4982850,1,보통,2,7,3,7,1,0.14285714285714285,0.42857142857142855,0.42857142857142855,1.0,711835.7142857143,1660950.0,6,-6,0.8571428571428571,2,9965700,0.28,0.04,199314.0,18
26,1~29회,3,1,3208950,1,좋다,3,1,0,1,1,1.0,3.0,0.0,1.0,3208950.0,1069650.0,0,0,3.0,3,9626850,0.038461538461538464,0.038461538461538464,123421.15384615384,25
33,1~29회,2,1,3122550,4,좋다,2,5,0,2,1,0.8,0.4,0.0,0.4,624510.0,1561275.0,4,-1,0.4,2,6245100,0.15151515151515152,0.030303030303030304,94622.72727272728,28
42,1~29회,3,4,23847750,0,보통,4,23,3,22,1,0.0,0.13043478260869565,0.13043478260869565,0.9565217391304348,1036858.695652174,7949250.0,19,-18,0.2608695652173913,16,95391000,0.5476190476190477,0.09523809523809523,567803.5714285715,19
28,30회 이상,2,1,3504600,1,보통,1,1,2,1,2,1.0,2.0,2.0,1.0,3504600.0,1752300.0,0,0,4.0,1,3504600,0.03571428571428571,0.03571428571428571,125164.28571428571,27
50,30회 이상,3,2,6382800,3,보통,4,5,4,0,2,0.6,0.6,0.8,0.0,1276560.0,2127600.0,3,2,1.4,8,25531200,0.1,0.04,127656.0,45
33,30회 이상,3,2,5807700,0,보통,3,4,3,3,2,0.0,0.75,0.75,0.75,1451925.0,1935900.0,2,-1,1.5,6,17423100,0.12121212121212122,0.06060606060606061,175990.9090909091,29
34,0회,2,1,4021650,3,보통,4,6,2,0,0,0.5,0.3333333333333333,0.3333333333333333,0.0,670275.0,2010825.0,5,1,0.6666666666666666,4,16086600,0.17647058823529413,0.029411764705882353,118283.82352941176,28
48,0회,4,4,22794750,2,좋다,3,27,3,5,0,0.07407407407407407,0.14814814814814814,0.1111111111111111,0.18518518518518517,844250.0,5698687.5,23,-1,0.25925925925925924,12,68384250,0.5625,0.08333333333333333,474890.625,21
45,0회,2,2,7550550,1,보통,4,15,2,15,0,0.06666666666666667,0.13333333333333333,0.13333333333333333,1.0,503370.0,3775275.0,13,-13,0.26666666666666666,8,30202200,0.3333333333333333,0.044444444444444446,167790.0,30
52,1~29회,3,3,14100750,7,보통,4,18,4,8,1,0.3888888888888889,0.16666666666666666,0.2222222222222222,0.4444444444444444,783375.0,4700250.0,15,-5,0.3888888888888889,12,56403000,0.34615384615384615,0.057692307692307696,271168.26923076925,34
38,1~29회,2,3,11799000,0,보통,2,9,2,8,1,0.0,0.2222222222222222,0.2222222222222222,0.8888888888888888,1311000.0,5899500.0,6,-5,0.4444444444444444,6,23598000,0.23684210526315788,0.07894736842105263,310500.0,29
