월급/경력,시급,월급/프로젝트,월급,월급/워라밸,일당,초과근무율,경력/나이,나이,거리,프로젝트/경력,현근속/총근속,근속/경력,프로젝트/교육출장,현회사근속년수,업무평가
1709.333333,52,1025.6,2564,569.7777778,489,6.074534161,0.051282051,19,2,1.333333333,0.666666667,0.666666667,0.571428571,1,보통
801.1428571,69,2403.428571,8412,2403.428571,1398,17.36645963,0.327868852,30,22,0.285714286,2.571428571,0.285714286,0.857142857,9,보통
434.4,56,5647.2,14118,5647.2,210,2.608695652,0.556521739,57,29,0.061538462,0.222222222,0.123076923,0.571428571,1,보통
598.1052632,88,6818.4,17046,4870.285714,1099,13.65217391,0.554455446,50,29,0.070175439,6,0.140350877,0.8,27,보통
205.12,49,732.5714286,2564,1025.6,1116,13.86335404,0.393442623,30,2,0.24,7.333333333,0.08,1.2,11,보통
456.2666667,80,4106.4,10266,2281.333333,1499,18.62111801,0.363636364,60,28,0.088888889,5.142857143,0.133333333,0.363636364,18,보통
247.3170732,65,1448.571429,5070,1448.571429,983,12.21118012,0.421052632,47,2,0.146341463,2,0.097560976,1.2,5,보통
674,51,5103.142857,17861,11907.33333,1009,12.53416149,0.559139785,46,2,0.113207547,0.666666667,0.150943396,1.2,3,보통
650.7692308,46,2820,4230,1208.571429,144,1.788819876,0.169014085,35,22,0.153846154,3.333333333,0.153846154,0.4,5,보통
193.8461538,42,1080,3780,1080,548,6.807453416,0.348623853,54,8,0.153846154,0.4,0.102564103,0.857142857,1,보통
190.8965517,62,1107.2,2768,790.8571429,1303,16.1863354,0.405797101,34,2,0.137931034,4.666666667,0.068965517,0.571428571,7,보통
585.2258065,94,3628.4,9071,2591.714286,1125,13.97515528,0.322580645,46,10,0.129032258,0.857142857,0.193548387,0.571428571,3,보통
788.7407407,33,3042.285714,10648,2366.222222,1274,15.82608696,0.412698413,31,9,0.222222222,3.714285714,0.222222222,0.461538462,13,좋다
878.0645161,56,3888.571429,13610,3024.444444,1277,15.86335404,0.447761194,33,15,0.193548387,2,0.193548387,1.2,7,보통
400.9411765,38,2272,3408,973.7142857,587,7.291925466,0.23880597,33,10,0.117647059,2.666666667,0.117647059,0.4,4,보통
662.8888889,57,852.2857143,2983,852.2857143,413,5.130434783,0.131147541,30,7,0.666666667,2,0.222222222,0.857142857,3,보통
726.8571429,72,2180.571429,7632,2180.571429,1276,15.85093168,0.281690141,35,16,0.285714286,2.285714286,0.285714286,1.2,8,보통
785.92,66,2806.857143,9824,2806.857143,534,6.633540373,0.380952381,31,20,0.24,0.285714286,0.24,1.2,1,보통
865.2173913,43,2842.857143,9950,2842.857143,988,12.27329193,0.31884058,34,23,0.260869565,0.857142857,0.260869565,1.2,3,보통
246.2352941,97,598,2093,598,1474,18.31055901,0.188235294,42,5,0.352941176,1.333333333,0.117647059,0.666666667,2,보통
950.4761905,32,2851.428571,9980,3992,635,7.888198758,0.273972603,36,10,0.285714286,2.857142857,0.285714286,0.857142857,10,보통
865.3333333,99,1557.6,3894,1112.571429,1368,16.99378882,0.177777778,22,4,0.444444444,1.333333333,0.222222222,0.571428571,2,보통
279.3793103,37,1157.428571,4051,1157.428571,163,2.02484472,0.288659794,48,2,0.206896552,3.6,0.137931034,1.2,9,보통
448.9333333,83,4810,16835,4810,1117,13.8757764,0.666666667,55,18,0.08,2.222222222,0.106666667,1.2,10,좋다
377.5757576,56,1780,6230,1780,267,3.316770186,0.385542169,41,10,0.181818182,5.6,0.121212121,0.857142857,14,보통
304.3225806,85,1347.714286,4717,1347.714286,619,7.689440994,0.422535211,35,1,0.193548387,4.4,0.129032258,1.2,11,보통
588.3111111,75,3782,13237,3782,302,3.751552795,0.543209877,40,6,0.133333333,4.444444444,0.177777778,0.857142857,20,보통
441.7647059,48,1072.857143,3755,1072.857143,443,5.50310559,0.202531646,39,8,0.352941176,5.333333333,0.117647059,0.857142857,8,보통
626.8571429,77,1880.571429,6582,1462.666667,828,10.28571429,0.317460317,31,2,0.285714286,2.4,0.19047619,1.2,6,보통
705.3333333,56,2116,7406,2962.4,319,3.962732919,0.235294118,42,24,0.285714286,2.857142857,0.285714286,0.545454545,10,좋다
505.7894737,61,1372.857143,4805,1067.777778,561,6.968944099,0.197802198,45,2,0.315789474,3.2,0.210526316,0.857142857,8,보통
322.4705882,58,783.1428571,2741,1096.4,426,5.291925466,0.301886792,26,17,0.352941176,4.666666667,0.117647059,1.2,7,보통
501.4117647,34,1217.714286,4262,947.1111111,232,2.881987578,0.271186441,29,19,0.352941176,1.2,0.235294118,1.2,3,보통
1541.333333,95,3596.444444,16184,4624,922,11.45341615,0.298507463,33,1,0.380952381,1.333333333,0.380952381,1.6,6,보통
1100.666667,44,4622.8,11557,4622.8,688,8.546583851,0.317460317,31,7,0.19047619,1.428571429,0.285714286,0.571428571,5,좋다
3756,69,536.5714286,1878,536.5714286,1306,16.22360248,0,18,5,6,0,2,0.857142857,0,보통
533.2682927,58,7288,10932,3123.428571,1094,13.59006211,0.49382716,40,28,0.048780488,0.285714286,0.146341463,0.4,1,보통
648.6666667,62,2724.4,6811,1946,509,6.322981366,0.240963855,41,2,0.19047619,3.2,0.19047619,0.571428571,8,보통
506.5882353,45,1230.285714,4306,1230.285714,775,9.627329193,0.301886792,26,29,0.352941176,0,0.235294118,0.545454545,0,보통
883.4545455,80,1388.285714,4859,1388.285714,195,2.422360248,0.14084507,35,1,0.545454545,2,0.363636364,0.857142857,5,보통
508.2857143,74,1186,5337,1524.857143,258,3.204968944,0.289855072,34,21,0.380952381,4,0.19047619,1.142857143,10,보통
1560,66,1560,2340,1560,471,5.850931677,0.037735849,26,24,0.666666667,0.666666667,0.666666667,0.285714286,1,보통
599.28,59,2140.285714,7491,1664.666667,799,9.925465839,0.32,37,1,0.24,1.714285714,0.24,0.857142857,6,보통
369.3684211,86,3007.714286,10527,4210.8,1034,12.8447205,0.602150538,46,18,0.105263158,0.571428571,0.105263158,0.857142857,2,보통
737.5555556,91,4741.428571,16595,4741.428571,1276,15.85093168,0.530120482,41,2,0.133333333,4,0.177777778,1.2,18,보통
929.8947368,69,2524,8834,2524,142,1.763975155,0.24,37,9,0.315789474,2.571428571,0.315789474,0.461538462,9,보통
301.4594595,78,1593.428571,5577,1593.428571,956,11.8757764,0.342857143,52,6,0.162162162,4,0.108108108,0.857142857,10,보통
724.1538462,60,1046,4707,1344.857143,1474,18.31055901,0.184615385,32,11,0.615384615,1.6,0.307692308,1.6,4,보통
685.7142857,38,685.7142857,2400,685.7142857,535,6.645962733,0.12244898,24,24,0.857142857,1.333333333,0.285714286,0.857142857,2,보통
531.027027,76,2806.857143,9824,2806.857143,1495,18.57142857,0.467532468,38,10,0.162162162,0.4,0.108108108,0.666666667,1,보통
758.4705882,65,1842,6447,2578.8,446,5.540372671,0.213333333,37,1,0.352941176,2.4,0.235294118,1.2,6,보통
619.1111111,58,7800.8,19502,5572,1245,15.46583851,0.626262626,49,18,0.063492063,5.636363636,0.158730159,0.363636364,31,보통
419.2307692,89,605.5555556,2725,778.5714286,691,8.583850932,0.244897959,24,23,0.615384615,4,0.153846154,1.142857143,6,보통
964.9230769,66,1792,6272,1393.777778,703,8.732919255,0.226415094,26,28,0.461538462,2,0.307692308,0.545454545,5,좋다
1418,94,850.8,2127,607.7142857,823,10.22360248,0.040816327,24,17,1.333333333,0.666666667,0.666666667,0.8,1,좋다
560,99,5200,18200,5200,1246,15.47826087,0.633663366,50,3,0.092307692,5.818181818,0.153846154,1.2,32,보통
279.4666667,40,598.8571429,2096,598.8571429,622,7.726708075,0.274509804,25,13,0.4,4.666666667,0.133333333,2,7,보통
444,55,824.5714286,2886,824.5714286,1287,15.98757764,0.244897959,24,7,0.461538462,4,0.153846154,0.666666667,6,보통
1355.333333,74,813.2,2033,451.7777778,448,5.565217391,0.032786885,30,12,1.333333333,0.666666667,0.666666667,0.8,1,보통
557.2307692,83,1448.8,3622,1034.857143,254,3.155279503,0.173913043,34,1,0.307692308,4,0.153846154,0.571428571,6,보통
445.5789474,46,1209.428571,4233,2822,1365,16.95652174,0.285714286,31,13,0.315789474,1.2,0.210526316,1.2,3,보통
387.4736842,54,1472.4,3681,1051.714286,538,6.683229814,0.253521127,35,25,0.210526316,1.2,0.210526316,0.571428571,3,보통
404.4444444,66,1213.333333,5460,1213.333333,525,6.52173913,0.412698413,31,6,0.296296296,2.8,0.148148148,0.888888889,7,좋다
336.4615385,66,874.8,2187,874.8,798,9.913043478,0.218181818,27,6,0.307692308,3.333333333,0.153846154,0.363636364,5,보통
548.6857143,75,2743.428571,9602,3840.8,558,6.931677019,0.453333333,37,2,0.171428571,1.2,0.114285714,0.857142857,3,보통
1890.666667,83,1134.4,2836,630.2222222,959,11.91304348,0.048780488,20,1,1.333333333,0.666666667,0.666666667,4,1,보통
389.4285714,81,1168.285714,4089,1168.285714,622,7.726708075,0.235294118,42,2,0.285714286,4,0.19047619,0.666666667,10,보통
773.3488372,50,6650.8,16627,6650.8,782,9.714285714,0.482758621,43,6,0.093023256,0.222222222,0.186046512,0.571428571,1,보통
308.1176471,43,748.2857143,2619,1047.6,362,4.49689441,0.207792208,38,1,0.352941176,0,0.117647059,0.857142857,0,보통
540.8571429,72,1622.571429,5679,1622.571429,1001,12.43478261,0.229885057,43,9,0.285714286,3.2,0.19047619,0.857142857,8,보통
716.372093,40,6160.8,15402,10268,1236,15.35403727,0.432989691,48,1,0.093023256,0.666666667,0.186046512,0.571428571,3,보통
570,50,2394,5985,1330,1112,13.8136646,0.224719101,44,1,0.19047619,0.8,0.19047619,1.333333333,2,보통
303.4117647,31,736.8571429,2579,736.8571429,204,2.534161491,0.231884058,34,14,0.352941176,5.333333333,0.117647059,0.857142857,8,보통
552.9090909,85,868.8571429,3041,868.8571429,1420,17.63975155,0.181818182,27,2,0.545454545,2.666666667,0.181818182,0.857142857,4,보통
984.8571429,49,984.8571429,3447,984.8571429,1343,16.68322981,0.139534884,21,22,0.857142857,2,0.285714286,1.2,3,보통
736.3396226,35,5575.142857,19513,4336.222222,1315,16.33540373,0.584269663,44,3,0.113207547,0.363636364,0.188679245,1.2,2,보통
792.2857143,69,792.2857143,2773,792.2857143,604,7.50310559,0.133333333,22,6,0.857142857,1.333333333,0.285714286,0.857142857,2,좋다
1092.923077,39,2029.714286,7104,2029.714286,1216,15.10559006,0.179104478,33,8,0.461538462,2,0.307692308,0.857142857,5,보통
972.6153846,92,1806.285714,6322,2528.8,646,8.02484472,0.184615385,32,9,0.461538462,2.4,0.307692308,1.2,6,보통
1388.666667,71,595.1428571,2083,595.1428571,160,1.98757764,0.032786885,30,3,2,0.666666667,0.666666667,1.2,1,좋다
453.027027,34,2394.571429,8381,1862.444444,238,2.956521739,0.336448598,53,1,0.162162162,5.6,0.108108108,1.2,14,좋다
256.2857143,42,768.8571429,2691,1076.4,1397,17.35403727,0.289855072,34,1,0.285714286,6.666666667,0.095238095,0.666666667,10,보통
779.2727273,100,1224.571429,4286,1224.571429,306,3.801242236,0.10989011,45,26,0.545454545,0.4,0.363636364,0.666666667,1,보통
759.7142857,71,759.7142857,2659,759.7142857,991,12.31055901,0.113207547,26,6,0.857142857,2,0.285714286,1.2,3,보통
898.4761905,36,2695.428571,9434,2695.428571,482,5.98757764,0.266666667,37,3,0.285714286,2.857142857,0.285714286,1.2,10,보통
855.5384615,62,1588.857143,5561,2224.4,1176,14.60869565,0.203389831,29,3,0.461538462,2.4,0.307692308,0.545454545,6,보통
379.7714286,82,4430.666667,6646,1898.857143,1017,12.63354037,0.478873239,35,6,0.057142857,6.8,0.114285714,0.285714286,17,보통
498.3870968,30,2207.142857,7725,5150,1296,16.09937888,0.447761194,33,6,0.193548387,5.2,0.129032258,1.2,13,좋다
650,88,3064.285714,10725,2383.333333,397,4.931677019,0.293577982,54,19,0.181818182,2.571428571,0.181818182,2,9,보통
655.3333333,48,3538.8,8847,2527.714286,913,11.34161491,0.356164384,36,9,0.148148148,1.2,0.148148148,0.8,3,보통
371.8181818,54,818,2045,584.2857143,1115,13.85093168,0.181818182,27,3,0.363636364,2.666666667,0.181818182,4,4,보통
672.6666667,32,288.2857143,1009,288.2857143,1362,16.91925466,0.048780488,20,10,2,0.666666667,0.666666667,0.545454545,1,보통
318.8571429,70,956.5714286,3348,956.5714286,1076,13.36645963,0.298507463,33,3,0.285714286,6.666666667,0.095238095,0.857142857,10,보통
854,41,512.4,1281,366,727,9.031055901,0.028169014,35,3,1.333333333,0.666666667,0.666666667,0.571428571,1,보통
512.5454545,58,626.4444444,2819,626.4444444,885,10.99378882,0.212765957,23,4,0.727272727,2,0.181818182,1.142857143,3,보통
1078,57,1078,4851,1386,810,10.0621118,0.156862745,25,8,0.888888889,1.2,0.444444444,0.888888889,3,좋다
473.8823529,46,1611.2,4028,1150.857143,243,3.01863354,0.207792208,38,7,0.235294118,2.8,0.235294118,0.8,7,좋다
259.047619,76,1813.333333,2720,777.1428571,806,10.01242236,0.338983051,29,1,0.095238095,6.666666667,0.095238095,0.181818182,10,보통
649.6,56,1804.444444,8120,2320,817,10.14906832,0.24742268,48,2,0.32,0.8,0.16,1.142857143,2,보통
714.9230769,71,1032.666667,4647,1327.714286,1410,17.51552795,0.218181818,27,3,0.615384615,2.4,0.307692308,1.142857143,6,좋다
1040,80,1040,4680,1337.142857,1225,15.2173913,0.106666667,37,10,0.888888889,0.666666667,0.222222222,1.6,1,보통
157.1219512,74,715.7777778,3221,920.2857143,1207,14.99378882,0.396039604,50,28,0.195121951,13.33333333,0.048780488,1.142857143,20,보통
907.4736842,46,3448.4,8621,1915.777778,1442,17.91304348,0.260869565,34,9,0.210526316,2.285714286,0.315789474,0.571428571,8,보통
1017.111111,65,1307.714286,4577,1307.714286,693,8.608695652,0.163265306,24,3,0.666666667,0.8,0.444444444,0.857142857,2,보통
222.097561,80,1821.2,4553,1300.857143,408,5.068322981,0.506329114,39,2,0.097560976,8,0.097560976,0.444444444,20,보통
513.9047619,55,1541.714286,5396,2158.4,929,11.54037267,0.307692308,32,10,0.285714286,4,0.19047619,1.2,10,보통
367.3513514,50,1941.714286,6796,1941.714286,562,6.98136646,0.356435644,50,8,0.162162162,1.6,0.108108108,0.666666667,4,보통
726.1904762,33,1694.444444,7625,3050,827,10.27329193,0.25974026,38,1,0.380952381,3.6,0.19047619,0.888888889,9,보통
780.2105263,68,2117.714286,7412,2117.714286,608,7.552795031,0.327272727,27,1,0.315789474,2.571428571,0.315789474,0.857142857,9,보통
1062.761905,39,3188.285714,11159,3188.285714,1018,12.64596273,0.307692308,32,3,0.285714286,2,0.285714286,0.461538462,7,보통
241.9512195,42,1417.142857,4960,1417.142857,703,8.732919255,0.421052632,47,14,0.146341463,2.8,0.097560976,1.2,7,보통
510.9756098,48,4190,10475,2992.857143,580,7.204968944,0.49382716,40,5,0.097560976,5.142857143,0.146341463,0.8,18,좋다
455.8153846,59,3292,14814,4232.571429,970,12.04968944,0.598130841,53,7,0.123076923,1.111111111,0.123076923,1.142857143,5,보통
814.5106383,73,7656.4,19141,7656.4,427,5.304347826,0.554216867,41,10,0.085106383,3.818181818,0.212765957,0.8,21,보통
514.7619048,84,1544.285714,5405,1544.285714,1179,14.64596273,0.165289256,60,16,0.285714286,0.8,0.19047619,2,2,보통
925.5789474,32,2512.285714,8793,3517.2,294,3.652173913,0.327272727,27,10,0.315789474,2.571428571,0.315789474,0.666666667,9,좋다
852.8444444,59,7675.6,19189,5482.571429,314,3.900621118,0.530120482,41,1,0.088888889,4,0.222222222,0.571428571,22,보통
861.1111111,54,1107.142857,3875,1107.142857,316,3.925465839,0.079207921,50,8,0.666666667,1.333333333,0.222222222,1.2,2,보통
211.047619,67,1477.333333,2216,633.1428571,654,8.124223602,0.350877193,28,1,0.095238095,4.666666667,0.095238095,0.222222222,7,보통
1115.52381,63,2602.888889,11713,3346.571429,427,5.304347826,0.273972603,36,8,0.380952381,2.285714286,0.285714286,1.6,8,보통
748.6666667,81,2246,7861,1746.888889,168,2.086956522,0.25974026,38,1,0.285714286,0.285714286,0.285714286,0.666666667,1,보통
390.3157895,49,2472,3708,1059.428571,381,4.732919255,0.202247191,44,24,0.105263158,3.333333333,0.105263158,0.181818182,5,보통
483.1578947,49,3934.285714,13770,5508,217,2.695652174,0.589473684,47,3,0.105263158,4.888888889,0.140350877,1.2,22,보통
505.1428571,99,1515.428571,5304,2121.6,501,6.223602484,0.327868852,30,27,0.285714286,3.2,0.19047619,1.2,8,좋다
1761.333333,99,754.8571429,2642,754.8571429,1396,17.34161491,0.033898305,29,10,2,0.666666667,0.666666667,0.461538462,1,보통
367.8666667,57,613.1111111,2759,788.2857143,933,11.59006211,0.164705882,42,19,0.533333333,1.333333333,0.133333333,1.6,2,보통
907.2,47,2721.6,6804,1944,775,9.627329193,0.16091954,43,15,0.266666667,0.8,0.266666667,0.363636364,2,보통
584.952381,96,1754.857143,6142,1754.857143,970,12.04968944,0.289855072,34,8,0.285714286,2,0.19047619,1.2,5,보통
454.5454545,37,714.2857143,2500,555.5555556,650,8.074534161,0.212765957,23,9,0.545454545,2.666666667,0.181818182,1.2,4,보통
511.12,44,1419.777778,6389,4259.333333,141,1.751552795,0.303797468,39,3,0.32,3.2,0.16,1.142857143,8,보통
364.0327869,81,3172.285714,11103,4441.2,832,10.33540373,0.530973451,56,9,0.098360656,2.222222222,0.131147541,2,10,보통
425.8181818,86,936.8,2342,936.8,804,9.98757764,0.12345679,40,2,0.363636364,2.666666667,0.181818182,0.8,4,좋다
716.9473684,55,2724.4,6811,4540.666667,975,12.11180124,0.327272727,27,7,0.210526316,2.8,0.210526316,0.8,7,보통
918.8,83,656.2857143,2297,656.2857143,1090,13.54037267,0.06779661,29,10,1.2,1.333333333,0.4,1.2,2,보통
125.6410256,86,700,2450,700,346,4.298136646,0.355140187,53,6,0.153846154,0.8,0.102564103,0.666666667,2,보통
308.6666667,61,1455.142857,5093,1131.777778,1225,15.2173913,0.450704225,35,2,0.181818182,0.4,0.121212121,1.2,1,보통
505.6190476,80,1516.857143,5309,1516.857143,430,5.341614907,0.307692308,32,24,0.285714286,4,0.19047619,1.2,10,보통
470.3076923,92,873.4285714,3057,2038,268,3.329192547,0.155844156,38,2,0.461538462,0.666666667,0.153846154,6,1,보통
682.8,32,1463.142857,5121,1463.142857,167,2.074534161,0.202898551,34,8,0.4,0,0.266666667,0.857142857,0,보통
488.5797101,31,6742.4,16856,3745.777778,621,7.714285714,0.647619048,52,3,0.057971014,7.555555556,0.115942029,0.571428571,34,보통
255.8095238,63,767.4285714,2686,1074.4,527,6.546583851,0.298507463,33,1,0.285714286,6.666666667,0.095238095,1.2,10,보통
950.7692308,32,1765.714286,6180,2472,883,10.9689441,0.235294118,25,26,0.461538462,2.4,0.307692308,0.545454545,6,좋다
698.1052632,46,4421.333333,6632,1894.857143,954,11.85093168,0.197802198,45,2,0.105263158,3.2,0.210526316,0.285714286,8,보통
1402,79,778.8888889,3505,1001.428571,310,3.850931677,0.085106383,23,10,1.6,1.333333333,0.4,1.142857143,2,보통
752.5882353,77,1421.555556,6397,1827.714286,719,8.931677019,0.168421053,47,27,0.470588235,2,0.235294118,1.6,5,보통
965.2307692,60,1792.571429,6274,1792.571429,304,3.776397516,0.173913043,34,2,0.461538462,2.4,0.307692308,0.545454545,6,좋다
810.5714286,78,5674,19859,5674,725,9.00621118,0.432432432,55,2,0.12244898,0.909090909,0.204081633,1.2,5,보통
722.5714286,76,3034.8,7587,2167.714286,1434,17.8136646,0.273972603,36,8,0.19047619,2.857142857,0.285714286,1.333333333,10,보통
774.1818182,41,1216.571429,4258,1216.571429,715,8.881987578,0.095238095,52,19,0.545454545,2.666666667,0.181818182,0.857142857,4,보통
793.4545455,71,2909.333333,4364,1246.857143,575,7.142857143,0.188679245,26,1,0.181818182,1.333333333,0.181818182,0.4,2,보통
376.9565217,66,1238.571429,4335,1734,657,8.161490683,0.372881356,29,27,0.260869565,3.2,0.173913043,0.857142857,8,보통
819.3846154,38,2130.4,5326,2130.4,1146,14.23602484,0.226415094,26,8,0.307692308,1.6,0.307692308,0.8,4,보통
312.3809524,72,728.8888889,3280,937.1428571,182,2.260869565,0.289855072,34,1,0.380952381,2.666666667,0.095238095,1.6,4,보통
577.3684211,95,1567.142857,5485,1567.142857,376,4.670807453,0.165137615,54,19,0.315789474,2,0.210526316,0.666666667,5,보통
789.4545455,84,1240.571429,4342,1240.571429,829,10.29813665,0.181818182,27,8,0.545454545,1.6,0.363636364,0.857142857,4,보통
428,82,794.8571429,2782,1112.8,571,7.093167702,0.16,37,10,0.461538462,3.333333333,0.153846154,0.857142857,5,보통
341.7142857,75,1328.888889,5980,1708.571429,240,2.98136646,0.441558442,38,2,0.228571429,6,0.114285714,1.6,15,보통
674,86,1752.4,4381,1251.714286,121,1.50310559,0.173913043,34,2,0.307692308,4,0.153846154,0.571428571,6,보통
734.8571429,72,734.8571429,2572,1028.8,384,4.770186335,0.084507042,35,8,0.857142857,2,0.285714286,2,3,보통
511.0666667,38,2555.333333,3833,1095.142857,921,11.44099379,0.229508197,30,1,0.133333333,1.333333333,0.133333333,0.4,2,좋다
499.2941176,38,943.1111111,4244,1212.571429,791,9.826086957,0.197530864,40,2,0.470588235,3.2,0.235294118,1.6,8,좋다
1000,93,1857.142857,6500,1857.142857,1111,13.80124224,0.173913043,34,8,0.461538462,1.2,0.307692308,2,3,보통
752.244898,66,5265.714286,18430,7372,570,7.080745342,0.564705882,42,8,0.12244898,4.363636364,0.204081633,0.666666667,24,보통
1067.333333,63,355.7777778,1601,457.4285714,1243,15.44099379,0.042553191,23,6,2.666666667,0,0.666666667,1.6,0,좋다
1796,60,1077.6,2694,769.7142857,1092,13.56521739,0.040816327,24,9,1.333333333,0.666666667,0.666666667,0.444444444,1,보통
331.4736842,82,899.7142857,3149,899.7142857,1325,16.45962733,0.171428571,52,11,0.315789474,2,0.210526316,0.857142857,5,좋다
578.3278689,64,5039.714286,17639,5039.714286,691,8.583850932,0.594059406,50,2,0.098360656,0.888888889,0.131147541,0.857142857,4,보통
1546,36,927.6,2319,662.5714286,805,10,0.033898305,29,1,1.333333333,0.666666667,0.666666667,1.333333333,1,보통
806.2758621,49,3340.285714,11691,2598,213,2.645962733,0.417910448,33,7,0.206896552,3.714285714,0.206896552,0.857142857,13,보통
819.0769231,69,1521.142857,5324,1521.142857,118,1.465838509,0.179104478,33,16,0.461538462,1.2,0.307692308,0.857142857,3,보통
632.1509434,33,4786.285714,16752,6700.8,202,2.50931677,0.547368421,47,2,0.113207547,5.777777778,0.150943396,0.857142857,26,보통
497.9047619,35,1493.714286,5228,1493.714286,676,8.397515528,0.273972603,36,1,0.285714286,3.6,0.19047619,1.2,9,보통
257.1428571,81,600,2700,771.4285714,1252,15.55279503,0.338983051,29,23,0.380952381,6.666666667,0.095238095,1.142857143,10,좋다
475.2098765,31,5498.857143,19246,5498.857143,286,3.552795031,0.683760684,58,2,0.074074074,5.636363636,0.12345679,1.2,31,보통
334.1333333,40,556.8888889,2506,716,1258,15.62732919,0.197183099,35,1,0.533333333,1.333333333,0.133333333,8,2,보통
713.1764706,43,2424.8,6062,1732,932,11.57763975,0.188235294,42,1,0.235294118,1.6,0.235294118,0.444444444,4,보통
796.7272727,46,1252,4382,1752.8,890,11.05590062,0.175438596,28,2,0.545454545,1.333333333,0.181818182,0.857142857,2,보통
252.1176471,36,612.2857143,2143,612.2857143,1041,12.93167702,0.219178082,36,13,0.352941176,3.333333333,0.117647059,1.2,5,보통
424.9655172,98,2464.8,6162,1760.571429,859,10.67080745,0.430769231,32,4,0.137931034,5.6,0.137931034,0.571428571,14,보통
485.1428571,51,2037.6,5094,1455.428571,720,8.944099379,0.24691358,40,16,0.19047619,0.4,0.19047619,0.307692308,1,보통
550.16,52,2750.8,6877,2750.8,946,11.7515528,0.393442623,30,2,0.16,0,0.16,0.444444444,0,좋다
1516,95,909.6,2274,649.7142857,252,3.130434783,0.021978022,45,2,1.333333333,0.666666667,0.666666667,0.571428571,1,보통
422.2857143,98,1266.857143,4434,1773.6,933,11.59006211,0.235294118,42,29,0.285714286,3.6,0.19047619,0.857142857,9,보통
465.7777778,45,2515.2,6288,2515.2,471,5.850931677,0.337662338,38,12,0.148148148,1.6,0.148148148,0.571428571,4,보통
392.7692308,100,1021.2,2553,729.4285714,702,8.720496894,0.173913043,34,16,0.307692308,3.333333333,0.153846154,0.571428571,5,보통
805.6842105,43,2186.857143,7654,1700.888889,1184,14.70807453,0.181818182,49,11,0.315789474,2.571428571,0.315789474,0.857142857,9,보통
412.8,37,1474.285714,5160,2064,436,5.416149068,0.216216216,55,2,0.24,3.6,0.16,0.857142857,9,보통
762.6222222,94,4902.571429,17159,4902.571429,589,7.316770186,0.505747126,43,14,0.133333333,0.888888889,0.177777778,0.857142857,4,좋다
1348.210526,42,5123.2,12808,3659.428571,269,3.341614907,0.327272727,27,5,0.210526316,2.571428571,0.315789474,0.571428571,9,보통
584.0571429,59,2920.285714,10221,2271.333333,950,11.80124224,0.478873239,35,7,0.171428571,2.285714286,0.171428571,0.857142857,8,좋다
562.2352941,81,1365.428571,4779,1365.428571,760,9.440993789,0.280701754,28,2,0.352941176,3.2,0.235294118,1.2,8,좋다
830.4444444,88,1067.714286,3737,2491.333333,829,10.29813665,0.115942029,34,3,0.666666667,2,0.222222222,2,3,보통
278.3529412,88,946.4,2366,676,887,11.01863354,0.301886792,26,5,0.235294118,5.333333333,0.117647059,0.8,8,보통
3412,50,487.4285714,1706,682.4,443,5.50310559,0,27,3,6,0,2,0.461538462,0,보통
552.779661,66,4659.142857,16307,6522.8,1318,16.37267081,0.563106796,51,26,0.101694915,4.444444444,0.13559322,1.2,20,보통
565.047619,50,1695.142857,5933,2373.2,625,7.763975155,0.224719101,44,4,0.285714286,2,0.19047619,1.2,5,보통
526.7692308,65,760.8888889,3424,1369.6,180,2.236024845,0.235294118,25,2,0.615384615,2.666666667,0.153846154,1.142857143,4,보통
424.9473684,48,897.1111111,4037,1153.428571,586,7.279503106,0.268656716,33,1,0.421052632,3.6,0.210526316,0.727272727,9,좋다
393.6923077,53,1023.6,2559,1023.6,1343,16.68322981,0.169014085,35,27,0.307692308,4,0.153846154,0.571428571,6,보통
335.1891892,56,1771.714286,6201,2480.4,928,11.52795031,0.493150685,36,1,0.162162162,7.2,0.108108108,2,18,보통
518,73,1258,4403,1761.2,117,1.453416149,0.246153846,32,13,0.352941176,2,0.235294118,0.857142857,5,보통
358.1904762,75,1504.4,3761,1504.4,1012,12.57142857,0.327868852,30,5,0.19047619,3.333333333,0.095238095,0.571428571,5,보통
308,78,4373.6,10934,3124,661,8.211180124,0.654205607,53,7,0.056338028,1.428571429,0.084507042,0.571428571,5,보통
581.6756757,74,3074.571429,10761,3074.571429,930,11.55279503,0.395604396,45,9,0.162162162,1.428571429,0.162162162,1.2,5,보통
544.7368421,91,1150,5175,2070,638,7.925465839,0.276923077,32,8,0.421052632,2,0.210526316,1.142857143,5,보통
438.9206349,81,5530.4,13826,3950.285714,890,11.05590062,0.59047619,52,25,0.063492063,2,0.126984127,0.571428571,9,좋다
666.7368421,66,2533.6,6334,1809.714286,342,4.248447205,0.24,37,16,0.210526316,0.4,0.210526316,0.8,1,보통
759.3846154,63,1974.4,4936,1410.285714,1169,14.52173913,0.210526316,28,8,0.307692308,3.333333333,0.153846154,0.307692308,5,보통
1061.111111,33,1910,4775,3183.333333,1230,15.27950311,0.177777778,22,1,0.444444444,0.8,0.444444444,0.8,2,좋다
268.3809524,62,626.2222222,2818,1127.2,986,12.2484472,0.224719101,44,8,0.380952381,2,0.095238095,1.6,3,좋다
295.8823529,35,718.5714286,2515,718.5714286,1271,15.78881988,0.188235294,42,2,0.352941176,1.333333333,0.117647059,1.2,2,보통
